PerformanceID,EmployeeID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
PR2872,3560-C117,2019-02-26,4,5,3,1,0,4,3,2
PR2873,1914-B934,2019-02-26,3,2,4,2,0,5,4,3
PR2874,596B-33F4,2019-02-27,4,2,4,2,0,3,3,3
PR2875,E7A6-33A3,2019-02-27,3,5,3,2,1,5,4,3
PR2876,00D4-DD53,2019-02-28,3,2,5,2,0,5,3,3
PR2877,7749-B277,2019-02-28,3,2,2,3,0,4,5,5
PR2878,7823-0217,2019-02-28,3,2,2,1,0,2,4,3
PR2879,6E7B-D50D,2019-02-28,5,2,4,3,0,2,3,2
PR288,C5C2-985F,2014-04-14,4,2,5,1,0,2,5,4
PR2880,17AD-99F5,2019-03-01,3,2,3,2,1,5,3,3
PR2881,CC8A-0B1F,2019-03-01,4,2,5,2,1,5,4,3
PR2882,DE22-FB63,2019-03-01,3,4,2,2,1,5,5,5
PR2883,A366-C17A,2019-03-01,5,3,3,2,3,4,5,4
PR2884,6EDB-94B7,2019-03-01,4,4,2,3,0,2,4,3
PR2885,93B1-6510,2019-03-01,5,2,4,2,0,3,4,4
PR2886,EACC-D1F6,2019-03-02,5,3,5,1,1,4,3,3
PR2887,21B3-8491,2019-03-02,5,4,5,1,3,2,5,4
PR2888,ABB5-0B95,2019-03-02,3,3,5,2,2,3,4,3
PR2889,C57E-6E4F,2019-03-03,4,3,2,2,2,4,3,3
PR289,CDFB-6A08,2014-04-14,5,4,4,3,1,5,3,3
PR2890,CC2F-670E,2019-03-03,4,3,3,3,1,2,3,3
PR2891,FD0B-7B0A,2019-03-03,4,5,2,1,2,5,4,3
PR2892,0322-D46B,2019-03-03,3,3,2,3,0,3,5,5
PR2893,06B9-B79D,2019-03-04,4,3,2,3,0,3,4,4
PR2894,1054-9C3B,2019-03-05,3,2,2,3,0,4,5,5
PR2895,155B-42BE,2019-03-05,5,2,2,1,0,2,4,4
PR2896,5222-EBE1,2019-03-05,5,5,4,1,2,2,4,4
PR2897,B1EC-849B,2019-03-05,3,5,5,1,2,5,4,3
PR2898,468A-E249,2019-03-05,5,5,5,1,1,4,5,4
PR2899,8567-5B27,2019-03-06,3,5,4,1,0,3,5,5
PR29,45D7-5C8A,2013-01-25,5,3,5,3,0,4,5,5
PR290,EE91-1A9C,2014-04-15,3,5,3,1,0,4,5,5
PR2900,D970-9F5E,2019-03-06,4,5,5,3,0,3,4,3
PR2901,EAB1-2EB2,2019-03-06,4,4,5,2,1,3,3,3
PR2902,ACD5-5FA2,2019-03-06,3,3,5,1,0,2,5,5
PR2903,E7F5-0AD1,2019-03-06,3,2,2,3,0,5,3,2
PR2904,3044-EB49,2019-03-06,5,2,2,1,1,3,5,4
PR2905,7EE7-2C43,2019-03-07,3,5,3,3,3,4,3,3
PR2906,D954-6402,2019-03-07,4,3,5,2,1,2,4,3
PR2907,73CF-4956,2019-03-07,4,5,2,3,0,3,5,4
PR2908,E3B6-49F8,2019-03-07,5,5,5,3,2,4,4,3
PR2909,D86B-2E5E,2019-03-08,5,5,3,1,1,3,5,5
PR291,7CFC-C4DA,2014-04-15,5,3,4,2,1,5,3,3
PR2910,4B6E-3C21,2019-03-09,4,2,4,1,1,5,4,3
PR2911,40A9-8EB0,2019-03-09,5,2,4,2,1,4,4,3
PR2912,0C23-26DD,2019-03-09,3,5,4,2,0,3,5,5
PR2913,B005-602F,2019-03-10,4,2,4,1,1,2,4,3
PR2914,4A0E-9958,2019-03-11,4,4,3,2,1,2,4,3
PR2915,CFE3-312D,2019-03-11,3,2,4,1,0,4,5,5
PR2916,A590-DF69,2019-03-12,5,5,4,1,3,2,4,3
PR2917,68FB-06A7,2019-03-13,4,2,4,3,0,3,4,4
PR2918,2551-DD9B,2019-03-13,5,2,4,3,3,4,5,4
PR2919,56A5-271B,2019-03-13,4,5,4,3,1,2,3,3
PR292,7A98-768E,2014-04-17,3,4,4,2,2,3,5,4
PR2920,B3FE-D332,2019-03-13,5,5,3,2,0,2,4,3
PR2921,4F28-CFAF,2019-03-14,5,4,3,3,1,3,3,2
PR2922,7C80-94E0,2019-03-14,4,4,2,2,1,4,4,4
PR2923,8233-2483,2019-03-14,3,4,5,1,3,2,5,5
PR2924,5F4E-EE5A,2019-03-14,3,3,4,1,0,5,4,4
PR2925,3C31-30CB,2019-03-14,5,5,5,1,1,5,3,3
PR2926,A7BB-F5A7,2019-03-15,3,4,4,2,2,4,3,2
PR2927,D383-714B,2019-03-15,5,4,4,3,1,3,5,4
PR2928,4500-37EB,2019-03-16,4,5,2,2,1,5,5,4
PR2929,528C-3E0D,2019-03-16,3,4,4,3,1,3,5,5
PR293,C3C0-349E,2014-04-17,5,3,2,1,1,5,4,3
PR2930,D077-169C,2019-03-17,4,3,5,3,1,2,5,4
PR2931,B44E-8AEE,2019-03-17,4,2,4,1,1,2,3,2
PR2932,9727-BC84,2019-03-18,3,5,2,1,0,5,5,4
PR2933,DA8E-9496,2019-03-18,3,3,3,3,1,3,4,3
PR2934,DEC5-9319,2019-03-18,4,3,2,3,0,2,5,4
PR2935,88B8-EB84,2019-03-19,5,3,5,1,2,4,4,4
PR2936,9C57-828C,2019-03-19,4,2,5,3,0,5,4,3
PR2937,7961-A93B,2019-03-19,4,2,4,3,2,2,4,4
PR2938,59F5-F57D,2019-03-21,3,3,2,2,2,5,4,4
PR2939,25F5-0EAF,2019-03-21,4,3,4,3,1,3,4,3
PR294,5D69-D350,2014-04-18,3,2,3,1,1,4,4,4
PR2940,40CC-6231,2019-03-21,4,2,3,2,2,5,5,4
PR2941,8F38-A4DD,2019-03-21,3,3,5,1,0,2,4,4
PR2942,E1B4-9AA1,2019-03-22,5,3,5,2,1,2,4,4
PR2943,3CD6-5587,2019-03-23,3,4,4,2,2,3,4,4
PR2944,BAFA-86DF,2019-03-23,5,3,5,3,1,5,5,5
PR2945,C6D7-A568,2019-03-23,4,3,3,2,1,4,3,3
PR2946,5160-53BD,2019-03-24,4,5,4,3,2,2,3,2
PR2947,81FF-8D6C,2019-03-24,4,3,5,2,1,4,5,5
PR2948,84E7-02D4,2019-03-25,4,5,4,3,0,2,3,2
PR2949,6010-A052,2019-03-25,3,4,3,2,1,4,4,4
PR295,4BE1-4A7B,2014-04-18,3,2,2,3,0,5,4,3
PR2950,5634-9D10,2019-03-25,4,5,4,1,0,4,4,4
PR2951,5F2E-A68B,2019-03-26,5,3,3,3,2,5,3,2
PR2952,E442-1FEE,2019-03-26,5,2,3,1,1,2,3,3
PR2953,6176-3BEE,2019-03-27,3,2,5,2,3,5,5,5
PR2954,47A0-559B,2019-03-27,4,4,3,3,2,5,3,2
PR2955,A954-6310,2019-03-27,5,2,2,3,0,2,5,4
PR2956,C525-8BB9,2019-03-27,4,4,4,1,2,4,4,3
PR2957,9AAB-DCD0,2019-03-28,4,4,4,3,0,4,3,3
PR2958,9412-7AA6,2019-03-28,4,5,2,3,1,3,4,3
PR2959,00E4-3D60,2019-03-29,5,5,5,2,2,4,4,4
PR296,C661-6A1C,2014-04-21,4,3,2,1,2,3,4,4
PR2960,DD1E-583D,2019-03-29,4,3,2,1,1,5,4,4
PR2961,03C5-51AD,2019-03-30,4,5,4,3,0,3,4,4
PR2962,A807-DE5D,2019-03-30,5,4,4,1,1,4,5,4
PR2963,8BCA-723F,2019-03-30,4,4,4,2,1,2,3,2
PR2964,8FD9-AA59,2019-03-31,5,3,5,2,0,3,4,4
PR2965,86E2-73D1,2019-03-31,3,5,4,3,2,3,4,3
PR2966,C520-6F2B,2019-03-31,3,3,2,2,1,4,5,4
PR2967,A105-470B,2019-04-01,3,4,3,1,0,3,3,3
PR2968,0210-E0D8,2019-04-02,3,2,3,3,0,2,4,4
PR2969,07B2-D67A,2019-04-02,4,4,5,1,0,5,5,5
PR297,4188-C61D,2014-04-23,3,5,3,1,2,3,4,4
PR2970,819A-2C9C,2019-04-02,4,3,5,1,3,5,3,3
PR2971,2D85-ABDD,2019-04-02,3,5,5,3,3,3,4,4
PR2972,B6EC-313E,2019-04-03,5,5,3,2,1,3,5,4
PR2973,6653-BD41,2019-04-04,4,5,5,2,0,3,3,2
PR2974,B49A-7D79,2019-04-04,4,2,2,2,0,4,3,2
PR2975,20CA-404E,2019-04-04,4,5,3,2,0,2,4,4
PR2976,0D8F-C0F3,2019-04-05,5,3,5,1,1,3,5,4
PR2977,1799-5B3F,2019-04-05,3,3,3,3,2,5,3,3
PR2978,3B11-DF28,2019-04-05,3,3,3,2,2,3,3,3
PR2979,C95C-CE06,2019-04-05,3,5,2,3,1,2,4,4
PR298,DFE3-6FA7,2014-04-23,3,4,5,3,2,4,5,5
PR2980,076F-8AA3,2019-04-06,4,3,5,1,1,2,4,4
PR2981,95D7-1CE9,2019-04-08,3,4,2,3,0,2,3,3
PR2982,B013-7D0C,2019-04-09,3,5,5,2,0,4,5,4
PR2983,531D-788E,2019-04-09,5,3,5,2,1,4,5,4
PR2984,8EA4-9179,2019-04-09,3,4,4,1,1,3,4,3
PR2985,AEDB-BB62,2019-04-10,3,2,4,3,1,2,5,5
PR2986,F430-0404,2019-04-10,4,5,4,1,1,4,3,2
PR2987,8733-BC3C,2019-04-10,4,5,3,2,0,2,3,2
PR2988,152E-8DB1,2019-04-11,5,3,4,2,1,3,5,5
PR2989,1A7C-19DB,2019-04-11,3,3,3,2,1,3,5,5
PR299,D24B-5AC8,2014-04-23,4,2,5,1,0,2,5,4
PR2990,489B-14EC,2019-04-11,5,3,5,2,0,3,4,3
PR2991,D7F8-1775,2019-04-11,5,4,2,2,1,2,5,4
PR2992,52CC-3E9E,2019-04-12,3,3,2,1,1,5,4,3
PR2993,A531-8159,2019-04-12,4,3,5,3,2,2,4,3
PR2994,C5C2-985F,2019-04-13,3,5,2,1,1,3,3,3
PR2995,CDFB-6A08,2019-04-13,4,3,4,2,0,3,5,4
PR2996,5C03-1009,2019-04-13,4,5,4,2,0,5,4,4
PR2997,E899-A860,2019-04-13,3,3,2,1,1,2,3,2
PR2998,EE91-1A9C,2019-04-14,5,4,5,3,0,5,5,5
PR2999,7CFC-C4DA,2019-04-14,5,5,3,2,0,3,4,4
PR30,B4E1-4A3E,2013-01-26,3,2,5,2,2,3,3,3
PR300,51A4-EA6E,2014-04-25,5,3,5,1,0,4,3,2
PR3000,CF2F-8CA3,2019-04-14,5,4,2,2,1,3,3,3
PR3001,AC19-7EE7,2019-04-15,4,3,5,1,1,4,4,4
PR3002,7A98-768E,2019-04-16,3,4,4,2,1,3,4,4
PR3003,C3C0-349E,2019-04-16,5,3,4,2,0,3,3,3
PR3004,96F4-896C,2019-04-16,5,3,3,1,1,5,4,4
PR3005,B52E-BF41,2019-04-16,3,5,2,2,0,2,5,4
PR3006,5D69-D350,2019-04-17,5,5,2,1,1,3,4,4
PR3007,4BE1-4A7B,2019-04-17,4,3,4,3,1,2,3,3
PR3008,10E9-4C86,2019-04-17,5,2,3,1,1,3,4,4
PR3009,6661-FA04,2019-04-17,5,3,5,1,1,2,4,4
PR301,BAF9-933D,2014-04-25,5,5,5,3,0,2,4,4
PR3010,AB81-A3A0,2019-04-18,4,3,3,2,0,4,3,2
PR3011,9D01-8A02,2019-04-18,5,2,2,3,1,4,4,4
PR3012,FD3F-5255,2019-04-19,4,3,5,1,3,2,3,3
PR3013,C661-6A1C,2019-04-20,3,5,4,2,1,4,3,2
PR3014,C025-B8B6,2019-04-20,3,5,5,2,0,5,5,4
PR3015,5BDE-7102,2019-04-20,5,4,3,3,1,5,3,2
PR3016,9528-AA17,2019-04-21,5,2,2,2,0,3,4,4
PR3017,F9C6-39E2,2019-04-21,3,2,3,3,0,2,3,3
PR3018,4188-C61D,2019-04-22,3,5,4,3,0,2,4,4
PR3019,DFE3-6FA7,2019-04-22,5,5,3,3,0,4,3,3
PR302,1147-7E2F,2014-04-26,5,5,3,3,0,5,4,3
PR3020,7335-4656,2019-04-22,3,4,3,2,1,4,5,4
PR3021,ACF7-5B99,2019-04-22,5,4,2,2,2,4,3,2
PR3022,E503-C500,2019-04-22,3,3,3,2,3,2,3,3
PR3023,49B2-0364,2019-04-23,5,2,2,3,2,4,3,2
PR3024,920B-7B40,2019-04-23,3,5,5,2,1,4,3,2
PR3025,A11D-324A,2019-04-23,3,3,2,2,0,3,3,3
PR3026,D754-4CDF,2019-04-23,5,3,4,3,1,5,5,4
PR3027,51A4-EA6E,2019-04-24,4,5,3,3,1,3,5,5
PR3028,A4A4-F49C,2019-04-24,3,4,2,2,1,3,4,4
PR3029,23FC-93A5,2019-04-24,3,2,5,1,1,4,3,2
PR303,4E65-CCD0,2014-04-27,3,2,4,3,3,4,5,4
PR3030,924E-1035,2019-04-24,4,5,2,3,1,3,5,5
PR3031,1147-7E2F,2019-04-25,5,3,3,2,1,4,3,2
PR3032,A31A-A90C,2019-04-25,3,5,4,2,1,5,5,5
PR3033,B8C3-5E0A,2019-04-25,4,3,2,2,0,3,4,3
PR3034,D529-0BC2,2019-04-27,4,3,2,3,1,2,4,3
PR3035,1AC8-361F,2019-04-28,3,3,3,2,0,3,5,5
PR3036,D93A-CC98,2019-04-28,4,2,4,1,0,5,3,3
PR3037,EE63-4E57,2019-04-28,3,5,5,3,3,2,5,5
PR3038,F1BD-033D,2019-04-28,4,4,5,1,1,3,5,5
PR3039,FB1F-9947,2019-04-28,4,4,3,2,2,3,3,3
PR304,7EEF-9A90,2014-04-27,5,4,5,3,1,3,5,4
PR3040,C79A-E5E1,2019-04-29,3,5,2,1,0,4,5,4
PR3041,5D73-961A,2019-04-29,5,4,3,1,2,4,5,4
PR3042,A1B4-5481,2019-04-30,5,2,2,2,2,4,4,3
PR3043,D49C-096C,2019-04-30,3,5,2,1,1,5,5,4
PR3044,2F04-931F,2019-04-30,3,3,3,1,1,3,5,4
PR3045,380E-44B4,2019-04-30,3,5,3,1,1,3,4,4
PR3046,327B-F6D3,2019-05-01,5,5,3,1,0,4,5,4
PR3047,B148-55FB,2019-05-01,3,5,2,1,1,2,5,5
PR3048,1472-9F69,2019-05-02,4,3,2,3,2,4,3,2
PR3049,59DB-8465,2019-05-02,4,2,3,1,2,5,3,2
PR305,1AC8-361F,2014-04-29,3,4,3,3,2,4,4,3
PR3050,9385-321B,2019-05-02,5,5,4,3,2,3,3,2
PR3051,D31B-BEF8,2019-05-03,3,5,3,3,3,2,3,2
PR3052,565B-C207,2019-05-03,5,4,5,2,0,4,5,5
PR3053,B90D-4BEF,2019-05-03,3,3,4,2,0,4,5,4
PR3054,13E5-2F17,2019-05-04,5,4,5,3,0,2,4,4
PR3055,ADF8-AD57,2019-05-04,4,2,2,2,0,2,4,4
PR3056,ED5D-E9D8,2019-05-04,3,5,2,3,0,3,5,4
PR3057,FE2B-3DC7,2019-05-05,5,4,4,2,1,4,3,3
PR3058,F3D0-41D1,2019-05-05,4,5,4,2,1,3,3,2
PR3059,11AE-3E4D,2019-05-05,5,4,2,2,0,5,3,2
PR306,D93A-CC98,2014-04-29,4,2,4,2,1,2,3,3
PR3060,9C6C-E5CE,2019-05-05,4,5,2,2,1,4,5,5
PR3061,2CA8-4E1B,2019-05-06,5,5,5,3,3,5,4,3
PR3062,08E4-D3D5,2019-05-06,5,3,4,2,0,3,3,2
PR3063,D2BE-E6F6,2019-05-06,5,2,5,2,0,3,3,3
PR3064,E8B6-8BAE,2019-05-07,5,3,2,3,0,4,5,5
PR3065,291F-B604,2019-05-08,4,5,3,3,0,4,4,4
PR3066,692B-7152,2019-05-08,3,2,5,2,0,3,5,5
PR3067,5A65-768A,2019-05-08,4,5,5,1,3,3,4,3
PR3068,4657-FE18,2019-05-09,5,4,2,1,1,5,3,3
PR3069,4C41-7F73,2019-05-09,5,3,5,2,2,3,5,4
PR307,C79A-E5E1,2014-04-30,4,3,3,1,0,4,5,4
PR3070,E28D-424B,2019-05-10,3,3,2,1,1,3,5,5
PR3071,7B47-C915,2019-05-10,3,4,4,3,0,2,5,5
PR3072,28F4-8367,2019-05-10,5,2,5,2,0,5,4,3
PR3073,A848-F98B,2019-05-11,3,3,3,3,1,5,5,5
PR3074,DA4C-7F2E,2019-05-11,3,2,5,1,0,4,5,4
PR3075,1C87-44CB,2019-05-12,5,2,2,3,1,2,3,3
PR3076,41FE-D257,2019-05-12,4,2,2,1,1,2,5,5
PR3077,A690-3D5D,2019-05-12,5,4,4,3,1,5,5,5
PR3078,42CC-040A,2019-05-13,4,5,4,3,0,4,4,3
PR3079,C9FF-3A25,2019-05-13,3,2,3,3,2,2,5,5
PR308,A1B4-5481,2014-05-01,5,4,4,2,3,5,3,2
PR3080,BE93-0736,2019-05-13,3,5,5,1,1,2,5,4
PR3081,1F0F-458C,2019-05-14,3,4,3,1,0,5,4,4
PR3082,A184-3B30,2019-05-14,5,4,5,2,3,3,4,3
PR3083,801C-89BF,2019-05-14,3,2,4,3,1,4,5,4
PR3084,C8BC-3B77,2019-05-14,5,2,4,2,0,2,4,4
PR3085,5AC6-91D4,2019-05-14,5,4,3,2,0,5,3,2
PR3086,DE6C-86FC,2019-05-15,3,3,4,3,0,5,4,4
PR3087,1C57-5F2A,2019-05-15,5,5,5,2,0,3,5,4
PR3088,0A05-3943,2019-05-16,3,5,2,1,1,4,5,4
PR3089,9F65-F612,2019-05-16,5,5,4,3,1,5,5,4
PR309,D49C-096C,2014-05-01,3,4,3,2,1,5,3,3
PR3090,64D6-0D5F,2019-05-16,5,2,3,1,2,4,3,2
PR3091,9D3C-DA45,2019-05-17,5,4,5,2,2,4,3,2
PR3092,2523-EFD4,2019-05-18,3,3,2,3,2,3,3,2
PR3093,3A20-7C3E,2019-05-18,3,3,4,3,0,2,4,4
PR3094,4D59-B831,2019-05-19,5,4,5,3,2,3,5,4
PR3095,5060-A677,2019-05-19,5,3,2,3,1,2,5,5
PR3096,A2D0-E2D2,2019-05-19,4,5,3,2,0,5,3,2
PR3097,BE54-8537,2019-05-19,3,5,4,1,2,5,3,3
PR3098,9169-FC4B,2019-05-20,3,2,5,2,0,2,4,3
PR3099,00B0-F199,2019-05-21,5,4,3,3,3,5,4,4
PR31,6125-FEC8,2013-01-27,4,5,4,1,1,2,4,3
PR310,2F04-931F,2014-05-01,5,4,2,1,1,2,3,2
PR3100,5988-3855,2019-05-21,3,2,2,2,1,3,4,4
PR3101,1705-0DE5,2019-05-22,5,5,2,1,2,4,4,3
PR3102,8766-F1E7,2019-05-23,3,4,4,2,0,4,3,2
PR3103,45F9-3A37,2019-05-23,3,4,2,2,1,5,5,4
PR3104,BD1B-53A3,2019-05-23,4,5,3,1,3,2,3,3
PR3105,81BE-17CD,2019-05-23,5,5,5,2,0,3,5,4
PR3106,1B7F-73A9,2019-05-23,3,4,3,1,1,5,4,3
PR3107,3B90-B998,2019-05-23,4,4,4,2,2,4,3,3
PR3108,DF5F-5ED9,2019-05-23,5,5,3,3,0,2,4,3
PR3109,4FCD-7D65,2019-05-23,5,3,3,2,1,5,5,4
PR311,380E-44B4,2014-05-01,4,2,3,2,1,4,3,3
PR3110,6A09-C910,2019-05-23,3,4,5,1,0,5,5,5
PR3111,06DE-E772,2019-05-24,5,4,4,2,0,2,4,4
PR3112,0F83-39C1,2019-05-24,4,4,2,1,1,4,4,4
PR3113,ED49-73D3,2019-05-24,4,5,2,1,1,3,3,3
PR3114,9C24-CD7A,2019-05-25,4,3,3,2,0,4,5,5
PR3115,242A-4FA0,2019-05-25,3,5,5,1,3,2,4,4
PR3116,566A-FC64,2019-05-25,3,2,2,2,3,4,4,4
PR3117,D91C-815B,2019-05-26,4,3,4,1,2,4,5,5
PR3118,29C2-1A3F,2019-05-26,5,4,2,2,0,3,5,4
PR3119,462E-03DF,2019-05-26,5,4,5,2,1,4,3,3
PR312,327B-F6D3,2014-05-02,4,5,2,3,3,5,3,2
PR3120,2F98-E645,2019-05-27,5,3,3,1,1,3,4,3
PR3121,F469-0427,2019-05-27,4,5,4,1,0,4,3,2
PR3122,CACA-0D62,2019-05-28,5,2,2,1,0,5,5,4
PR3123,C08F-94F9,2019-05-29,3,4,2,2,3,3,4,3
PR3124,DEBE-1622,2019-05-29,4,5,5,1,1,2,5,4
PR3125,6965-C170,2019-05-29,3,2,2,3,1,5,5,4
PR3126,7349-CCE0,2019-05-29,3,3,3,3,1,4,3,3
PR3127,8FF0-0F7A,2019-05-30,5,5,5,2,0,5,3,2
PR3128,259B-6C50,2019-05-30,3,2,4,2,1,3,4,4
PR3129,6313-8E62,2019-05-31,5,5,5,3,2,5,4,4
PR313,B148-55FB,2014-05-02,5,4,4,3,2,5,5,4
PR3130,F662-DEA5,2019-05-31,3,5,5,2,2,2,5,5
PR3131,76ED-1CF5,2019-05-31,4,4,2,3,1,2,3,3
PR3132,2FAE-9278,2019-05-31,3,2,5,3,0,2,3,2
PR3133,FC47-1953,2019-05-31,5,5,3,3,3,2,3,3
PR3134,B3AF-7E58,2019-06-01,5,5,2,3,0,2,4,3
PR3135,64BA-99F0,2019-06-01,4,2,2,2,1,4,3,2
PR3136,8663-3E02,2019-06-01,5,2,4,3,1,2,4,3
PR3137,F523-1135,2019-06-01,4,4,2,2,1,5,3,3
PR3138,5C87-D7BB,2019-06-01,5,3,5,3,1,4,4,3
PR3139,3A2C-ABB8,2019-06-02,3,2,5,2,0,3,3,3
PR314,EB4F-4D97,2014-05-02,4,3,4,1,1,3,3,2
PR3140,0C7B-2EA6,2019-06-03,5,3,3,1,0,5,5,5
PR3141,06E8-4FD4,2019-06-04,3,2,5,3,1,5,4,3
PR3142,9D7B-9B37,2019-06-05,5,3,3,3,2,3,3,3
PR3143,DDBF-9C79,2019-06-06,3,2,5,1,1,2,5,5
PR3144,6CAD-47F0,2019-06-06,4,4,5,1,1,5,3,2
PR3145,CD4D-7BBA,2019-06-06,3,4,5,1,1,2,3,2
PR3146,D3F6-A313,2019-06-07,3,3,2,1,0,5,4,3
PR3147,F60C-4888,2019-06-08,5,5,5,3,2,4,4,4
PR3148,B785-D8F8,2019-06-09,4,2,4,3,1,5,5,5
PR3149,D584-4E31,2019-06-09,5,2,3,3,1,4,3,3
PR315,1472-9F69,2014-05-03,4,5,2,1,3,5,3,3
PR3150,8A40-C85A,2019-06-10,3,3,4,2,1,2,4,3
PR3151,19C3-DAE4,2019-06-10,3,4,2,1,0,3,4,4
PR3152,DC67-3B66,2019-06-11,4,4,5,3,1,2,3,2
PR3153,E81C-A653,2019-06-12,3,5,3,3,0,4,3,3
PR3154,DFDC-286C,2019-06-13,3,3,4,3,1,3,5,5
PR3155,3E42-57C8,2019-06-14,5,2,3,1,2,3,5,5
PR3156,E9B9-3944,2019-06-14,3,2,2,2,1,2,3,2
PR3157,A91B-7DC5,2019-06-14,5,4,2,2,1,4,4,3
PR3158,B967-D6D3,2019-06-14,4,2,2,2,1,2,4,4
PR3159,5416-F925,2019-06-15,3,3,2,1,1,2,5,5
PR316,D31B-BEF8,2014-05-04,5,2,4,1,0,2,3,2
PR3160,07C3-7429,2019-06-15,4,3,2,2,1,5,3,2
PR3161,AB5F-244C,2019-06-16,4,3,5,3,1,3,3,2
PR3162,4F64-A0E2,2019-06-16,5,3,2,2,0,3,5,4
PR3163,1E61-70EC,2019-06-17,5,2,2,3,2,5,3,3
PR3164,549F-B3E7,2019-06-17,4,5,2,1,0,5,3,3
PR3165,6FE3-2270,2019-06-17,5,3,2,1,0,5,5,4
PR3166,22FF-9076,2019-06-17,4,4,4,2,1,2,5,5
PR3167,B8A5-07A1,2019-06-17,5,2,5,1,0,4,4,3
PR3168,00A3-2445,2019-06-19,4,5,3,1,1,3,5,5
PR3169,F4D2-F6F2,2019-06-19,4,4,4,2,1,3,4,4
PR317,13E5-2F17,2014-05-05,3,4,5,1,0,2,3,2
PR3170,1C6C-3B67,2019-06-19,5,3,3,1,2,5,3,3
PR3171,BDC5-51CF,2019-06-21,3,4,3,1,1,4,5,5
PR3172,5468-EEE1,2019-06-21,5,3,2,3,0,2,5,4
PR3173,2E72-4BF1,2019-06-22,4,5,2,3,0,3,3,2
PR3174,3EB2-9111,2019-06-23,3,5,4,3,0,5,3,3
PR3175,8822-B9C5,2019-06-23,4,5,3,1,2,4,4,3
PR3176,5544-4583,2019-06-23,3,4,5,2,1,4,4,4
PR3177,9CE9-B0D5,2019-06-23,5,5,4,3,1,4,3,2
PR3178,9AAD-D3C1,2019-06-24,5,5,2,1,0,3,4,3
PR3179,95CB-4E31,2019-06-24,4,4,5,3,2,2,3,3
PR318,ADF8-AD57,2014-05-05,5,4,2,1,1,3,4,4
PR3180,AA67-CB22,2019-06-25,5,2,3,3,1,2,3,2
PR3181,6542-3E93,2019-06-25,3,4,2,3,2,5,5,4
PR3182,4CCA-B1E6,2019-06-26,4,2,3,2,1,2,3,2
PR3183,E8F5-C47D,2019-06-26,3,3,2,1,0,5,5,4
PR3184,8026-658D,2019-06-26,3,3,4,1,1,4,3,3
PR3185,450D-13A9,2019-06-26,3,2,5,3,1,4,4,3
PR3186,F5CC-33FA,2019-06-26,5,2,2,3,2,2,4,4
PR3187,C0C7-A3EF,2019-06-28,3,2,2,1,2,5,3,3
PR3188,C385-CDBE,2019-06-28,5,2,2,3,2,2,3,3
PR3189,2B7A-9C73,2019-06-29,4,2,3,3,0,2,5,5
PR319,FE2B-3DC7,2014-05-06,4,5,2,2,3,2,5,4
PR3190,E46A-3676,2019-06-29,4,3,3,1,0,4,5,4
PR3191,ABDA-F749,2019-06-29,3,5,5,3,1,2,5,4
PR3192,6A0D-9C4D,2019-06-30,4,4,5,2,3,5,4,4
PR3193,D676-4ECC,2019-06-30,3,4,5,3,0,3,3,3
PR3194,74F3-DF3D,2019-06-30,3,5,4,1,0,3,3,2
PR3195,C026-3E38,2019-06-30,3,3,5,2,3,5,3,3
PR3196,AF11-04C3,2019-06-30,3,3,5,2,0,2,3,3
PR3197,4C88-27A1,2019-07-01,5,4,3,3,1,5,3,2
PR3198,5731-90E6,2019-07-01,3,2,5,1,2,4,5,4
PR3199,FBC2-C5FA,2019-07-01,3,4,4,1,0,4,4,3
PR32,5A0B-7F31,2013-01-29,3,3,3,1,1,2,4,3
PR320,F3D0-41D1,2014-05-06,3,2,3,1,0,3,5,4
PR3200,5E9A-FE30,2019-07-01,3,4,3,1,1,4,5,4
PR3201,F9B6-C80B,2019-07-03,4,2,3,1,0,3,4,4
PR3202,0AA2-881A,2019-07-04,5,3,2,1,0,2,3,3
PR3203,A7F8-24EA,2019-07-04,3,5,5,2,1,3,3,3
PR3204,2F85-AF81,2019-07-05,3,3,3,3,3,3,5,5
PR3205,5395-75A1,2019-07-05,3,2,4,1,1,2,5,5
PR3206,427A-8C69,2019-07-06,5,3,3,2,0,5,4,4
PR3207,C389-FC34,2019-07-06,1,1,2,3,1,3,5,4
PR3208,8B79-18F1,2019-07-08,2,1,3,1,0,4,4,3
PR3209,AF58-5D1B,2019-07-08,2,4,4,2,0,4,4,4
PR321,2CA8-4E1B,2014-05-07,3,2,5,1,3,2,4,4
PR3210,0E79-8257,2019-07-08,1,1,4,2,3,2,5,4
PR3211,0FC8-561B,2019-07-09,4,4,4,2,1,4,4,4
PR3212,7B98-EA6F,2019-07-09,1,3,4,3,1,3,5,4
PR3213,380F-A08A,2019-07-09,3,2,1,2,1,2,4,4
PR3214,58FA-C451,2019-07-09,4,1,3,3,0,1,3,3
PR3215,9A87-71F6,2019-07-09,3,3,2,2,1,5,5,4
PR3216,E268-61EB,2019-07-10,5,4,4,3,2,2,4,4
PR3217,132B-F2B2,2019-07-10,4,5,4,1,2,4,4,4
PR3218,A2B5-823F,2019-07-10,3,5,4,3,1,2,5,5
PR3219,9BC9-1288,2019-07-10,4,5,4,3,0,3,4,4
